UUID,id,NEW_title,NEW_abstract,NEW_keywords_theme,NEW_keywords_place,NEW_topic_categories,NEW_link_download,NEW_link_information,NEW_link_service_esri,NEW_link_service_wms,NEW_distribution_format,NEW_date_publication,NEW_date_revision,originator,publisher,datasetURI
http://gis.michigan.opendata.arcgis.com/datasets/f33e5029d04042c99531f0949bc4cedf_36,168723,"Aerial Survey 2014 Pattern: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/f33e5029d04042c99531f0949bc4cedf_36.zip,http://gis.michigan.opendata.arcgis.com/datasets/f33e5029d04042c99531f0949bc4cedf_36,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/36,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2014Pattern
http://gis.michigan.opendata.arcgis.com/datasets/da714e7e00dd494aa738d3615549f303_29,168727,"Aerial Survey 2013 Severity: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/da714e7e00dd494aa738d3615549f303_29.zip,http://gis.michigan.opendata.arcgis.com/datasets/da714e7e00dd494aa738d3615549f303_29,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/29,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2013Severity
http://gis.michigan.opendata.arcgis.com/datasets/50758a9b1b9c4cde9f0bb2c8156101a7_30,168726,"Aerial Survey 2013 Pattern: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/50758a9b1b9c4cde9f0bb2c8156101a7_30.zip,http://gis.michigan.opendata.arcgis.com/datasets/50758a9b1b9c4cde9f0bb2c8156101a7_30,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/30,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2013Pattern
http://gis.michigan.opendata.arcgis.com/datasets/8b635723d51e44ebb781ab1917d5889d_37,168725,"Aerial Survey 2014 Disease/Pest: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/8b635723d51e44ebb781ab1917d5889d_37.zip,http://gis.michigan.opendata.arcgis.com/datasets/8b635723d51e44ebb781ab1917d5889d_37,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/37,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2014DiseasePest
http://gis.michigan.opendata.arcgis.com/datasets/0c9f7f97c476462bb2bca40356bc337a_31,168729,"Aerial Survey 2013 Disease/Pest: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/0c9f7f97c476462bb2bca40356bc337a_31.zip,http://gis.michigan.opendata.arcgis.com/datasets/0c9f7f97c476462bb2bca40356bc337a_31,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/31,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2013DiseasePest
http://gis.michigan.opendata.arcgis.com/datasets/5cf732c7f5494640b7848137322c837a_32,168728,"Aerial Survey 2013 Host Species: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/5cf732c7f5494640b7848137322c837a_32.zip,http://gis.michigan.opendata.arcgis.com/datasets/5cf732c7f5494640b7848137322c837a_32,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/32,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2013HostSpecies
http://gis.michigan.opendata.arcgis.com/datasets/7c900587079b4c9589d93dad2c736427_24,168730,"Aerial Survey 2012 Severity: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/7c900587079b4c9589d93dad2c736427_24.zip,http://gis.michigan.opendata.arcgis.com/datasets/7c900587079b4c9589d93dad2c736427_24,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/24,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2012Severity
http://gis.michigan.opendata.arcgis.com/datasets/6dde516398d148d1aeb5867fa8971e10_25,168731,"Aerial Survey 2012 Pattern: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/6dde516398d148d1aeb5867fa8971e10_25.zip,http://gis.michigan.opendata.arcgis.com/datasets/6dde516398d148d1aeb5867fa8971e10_25,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/25,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2012Pattern
http://gis.michigan.opendata.arcgis.com/datasets/0ae21599c2f3410185a2e970c8280ce9_18,168734,"Aerial Survey 2011 Severity: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/0ae21599c2f3410185a2e970c8280ce9_18.zip,http://gis.michigan.opendata.arcgis.com/datasets/0ae21599c2f3410185a2e970c8280ce9_18,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/18,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2011Severity
http://gis.michigan.opendata.arcgis.com/datasets/7e9bf2fa15a74bb496a84ceece09d3d2_26,168733,"Aerial Survey 2012 Disease/Pest: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/7e9bf2fa15a74bb496a84ceece09d3d2_26.zip,http://gis.michigan.opendata.arcgis.com/datasets/7e9bf2fa15a74bb496a84ceece09d3d2_26,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/26,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2012DiseasePest
http://gis.michigan.opendata.arcgis.com/datasets/cda8cfb1d7cb43ff994e1b28e86866a8_27,168732,"Aerial Survey 2012 Host Species: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/cda8cfb1d7cb43ff994e1b28e86866a8_27.zip,http://gis.michigan.opendata.arcgis.com/datasets/cda8cfb1d7cb43ff994e1b28e86866a8_27,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/27,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2012HostSpecies
http://gis.michigan.opendata.arcgis.com/datasets/748edce4787e42e3a114b05d164fa6ed_16,168738,"Aerial Survey 2010 Host Species: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/748edce4787e42e3a114b05d164fa6ed_16.zip,http://gis.michigan.opendata.arcgis.com/datasets/748edce4787e42e3a114b05d164fa6ed_16,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/16,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2010HostSpecies
http://gis.michigan.opendata.arcgis.com/datasets/5b82eaeab71742719beebd005ef42200_13,168737,"Aerial Survey 2010 Severity: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/5b82eaeab71742719beebd005ef42200_13.zip,http://gis.michigan.opendata.arcgis.com/datasets/5b82eaeab71742719beebd005ef42200_13,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/13,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2010Severity
http://gis.michigan.opendata.arcgis.com/datasets/19600c3748f04a49a23e08bb332b4769_14,168736,"Aerial Survey 2010 Pattern: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/19600c3748f04a49a23e08bb332b4769_14.zip,http://gis.michigan.opendata.arcgis.com/datasets/19600c3748f04a49a23e08bb332b4769_14,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/14,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2010Pattern
http://gis.michigan.opendata.arcgis.com/datasets/2f87556b25274e6a905c35bc8d9a370d_19,168735,"Aerial Survey 2011 Pattern: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/2f87556b25274e6a905c35bc8d9a370d_19.zip,http://gis.michigan.opendata.arcgis.com/datasets/2f87556b25274e6a905c35bc8d9a370d_19,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/19,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2011Pattern
http://gis.michigan.opendata.arcgis.com/datasets/54755ed2e67942a5b147fee8df7c2214_15,168739,"Aerial Survey 2010 Disease/Pest: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/54755ed2e67942a5b147fee8df7c2214_15.zip,http://gis.michigan.opendata.arcgis.com/datasets/54755ed2e67942a5b147fee8df7c2214_15,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/15,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2010DiseasePest
http://gis.michigan.opendata.arcgis.com/datasets/d07b75149ae64a2da75ba9a01a4e11e6_5,168740,"Adjusted Census Urban Boundaries: Michigan, 2015","""The Adjusted Census Urban Boundary (ACUB) Layer is a single polygon representing the boundary of an individual ACUB. The Adjusted Census Urban Boundary includes the following area: urban cluster area (where minimum population is 5,000) or urbanized area as designated by the U.S. Census; the entire corporate limits of any incorporated city or village designated as partially urban by the Census; and adjacent area which meets specified criteria and is agreed upon by MDOT in cooperation with the responsible local officials. Adjusted Census Urban Boundaries are subject to approval by the Federal Highway Administration. More Metadata""",acub###michigan###michigan geographic framework###boundaries###mgf###census###demographics,Michigan,societyboundaries,http://gis.michigan.opendata.arcgis.com/datasets/d07b75149ae64a2da75ba9a01a4e11e6_5.zip,http://gis.michigan.opendata.arcgis.com/datasets/d07b75149ae64a2da75ba9a01a4e11e6_5,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/michigan_geographic_framework/MapServer/5,,Shapefile shapefile,2/27/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AdjustedCensusUrbanBoundaries
http://gis.michigan.opendata.arcgis.com/datasets/3b764dd26306487997b013fc0e52297b_0,168741,"2014 Voting Precincts: Michigan, 2015","""The 2014 Precinct data set represents the geography used for the 2014 election cycle. Information was collected from local election officials along with county/local GIS authorities as well as a validation done by most, but not all jurisdictions. BOE maintains every effort to keep this data correct, however the data set is only as good as the information received from the local election official. More Metadata""",election###boe###boundaries###michigan###vtd###vote###mdos,Michigan,boundaries,http://gis.michigan.opendata.arcgis.com/datasets/3b764dd26306487997b013fc0e52297b_0.zip,http://gis.michigan.opendata.arcgis.com/datasets/3b764dd26306487997b013fc0e52297b_0,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/boundaries/MapServer/0,,Shapefile shapefile,5/26/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,2014VotingPrecincts
http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_6,168744,"2012 MDOT Traffic Volumes: Michigan, ","""The Annual Average Daily Traffic (AADT) is the estimated mean daily traffic volume and the Commercial Annual Average Daily Traffic (CAADT) is the estimated mean daily traffic volume for commercial vehicles. Data Dictionary Data Quality: For continuous sites, estimates are calculated by summing the Annual Average Days of the Week and dividing by seven. For short-count sites, estimates are made by factoring a short count using seasonal and day-of-week adjustment factors. Data Coverage: The dataset covers the entire State of Michigan (state-owned) Trunkline system. Update Cycle: AADT & CAADT volumes are created and released every year. Contact: Kevin Krzeminski""",michigan###roadway###aadt###transportation###mi###open data###mdot###caadt###volume###traffic,Michigan,transportationintelligenceMilitary,http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_6.zip,http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_6,https://services2.arcgis.com/67lKNkQ2TO1I3lhR/arcgis/rest/services/mdot_traffic_volumes_archive/FeatureServer/6,,Shapefile shapefile,,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,2012MDOTTrafficVolumes
http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_7,168743,"2013 MDOT Traffic Volumes: Michigan, ","""The Annual Average Daily Traffic (AADT) is the estimated mean daily traffic volume and the Commercial Annual Average Daily Traffic (CAADT) is the estimated mean daily traffic volume for commercial vehicles. Data Dictionary Data Quality: For continuous sites, estimates are calculated by summing the Annual Average Days of the Week and dividing by seven. For short-count sites, estimates are made by factoring a short count using seasonal and day-of-week adjustment factors. Data Coverage: The dataset covers the entire State of Michigan (state-owned) Trunkline system. Update Cycle: AADT & CAADT volumes are created and released every year. Contact: Kevin Krzeminski""",michigan###roadway###aadt###transportation###mi###open data###mdot###caadt###volume###traffic,Michigan,transportationintelligenceMilitary,http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_7.zip,http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_7,https://services2.arcgis.com/67lKNkQ2TO1I3lhR/arcgis/rest/services/mdot_traffic_volumes_archive/FeatureServer/7,,Shapefile shapefile,,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,2013MDOTTrafficVolumes
http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_8,168742,"2014 MDOT Traffic Volumes: Michigan, ","""The Annual Average Daily Traffic (AADT) is the estimated mean daily traffic volume and the Commercial Annual Average Daily Traffic (CAADT) is the estimated mean daily traffic volume for commercial vehicles. Data Dictionary Data Quality: For continuous sites, estimates are calculated by summing the Annual Average Days of the Week and dividing by seven. For short-count sites, estimates are made by factoring a short count using seasonal and day-of-week adjustment factors. Data Coverage: The dataset covers the entire State of Michigan (state-owned) Trunkline system. Update Cycle: AADT & CAADT volumes are created and released every year. Contact: Kevin Krzeminski""",michigan###roadway###aadt###transportation###mi###open data###mdot###caadt###volume###traffic,Michigan,transportationintelligenceMilitary,http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_8.zip,http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_8,https://services2.arcgis.com/67lKNkQ2TO1I3lhR/arcgis/rest/services/mdot_traffic_volumes_archive/FeatureServer/8,,Shapefile shapefile,,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,2014MDOTTrafficVolumes
http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_4,168746,"2010 MDOT Traffic Volumes: Michigan, ","""The Annual Average Daily Traffic (AADT) is the estimated mean daily traffic volume and the Commercial Annual Average Daily Traffic (CAADT) is the estimated mean daily traffic volume for commercial vehicles. Data Dictionary Data Quality: For continuous sites, estimates are calculated by summing the Annual Average Days of the Week and dividing by seven. For short-count sites, estimates are made by factoring a short count using seasonal and day-of-week adjustment factors. Data Coverage: The dataset covers the entire State of Michigan (state-owned) Trunkline system. Update Cycle: AADT & CAADT volumes are created and released every year. Contact: Kevin Krzeminski""",michigan###roadway###aadt###transportation###mi###open data###mdot###caadt###volume###traffic,Michigan,transportationintelligenceMilitary,http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_4.zip,http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_4,https://services2.arcgis.com/67lKNkQ2TO1I3lhR/arcgis/rest/services/mdot_traffic_volumes_archive/FeatureServer/4,,Shapefile shapefile,,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,2010MDOTTrafficVolumes
http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_5,168745,"2011 MDOT Traffic Volumes: Michigan, ","""The Annual Average Daily Traffic (AADT) is the estimated mean daily traffic volume and the Commercial Annual Average Daily Traffic (CAADT) is the estimated mean daily traffic volume for commercial vehicles. Data Dictionary Data Quality: For continuous sites, estimates are calculated by summing the Annual Average Days of the Week and dividing by seven. For short-count sites, estimates are made by factoring a short count using seasonal and day-of-week adjustment factors. Data Coverage: The dataset covers the entire State of Michigan (state-owned) Trunkline system. Update Cycle: AADT & CAADT volumes are created and released every year. Contact: Kevin Krzeminski""",michigan###roadway###aadt###transportation###mi###open data###mdot###caadt###volume###traffic,Michigan,transportationintelligenceMilitary,http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_5.zip,http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_5,https://services2.arcgis.com/67lKNkQ2TO1I3lhR/arcgis/rest/services/mdot_traffic_volumes_archive/FeatureServer/5,,Shapefile shapefile,,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,2011MDOTTrafficVolumes
http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_3,168749,"2009 MDOT Traffic Volumes: Michigan, ","""The Annual Average Daily Traffic (AADT) is the estimated mean daily traffic volume and the Commercial Annual Average Daily Traffic (CAADT) is the estimated mean daily traffic volume for commercial vehicles. Data Dictionary Data Quality: For continuous sites, estimates are calculated by summing the Annual Average Days of the Week and dividing by seven. For short-count sites, estimates are made by factoring a short count using seasonal and day-of-week adjustment factors. Data Coverage: The dataset covers the entire State of Michigan (state-owned) Trunkline system. Update Cycle: AADT & CAADT volumes are created and released every year. Contact: Kevin Krzeminski""",michigan###roadway###aadt###transportation###mi###open data###mdot###caadt###volume###traffic,Michigan,transportationintelligenceMilitary,http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_3.zip,http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_3,https://services2.arcgis.com/67lKNkQ2TO1I3lhR/arcgis/rest/services/mdot_traffic_volumes_archive/FeatureServer/3,,Shapefile shapefile,,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,2009MDOTTrafficVolumes
http://gis.michigan.opendata.arcgis.com/datasets/172a00f7218b455299682f4d76562757_13,168748,"2010 Census Tracts: Michigan, 2015",2010 Census Tracts from the Michigan Geographic Framework (MGF) base map. Census tracts are small areas created for statistical purposes that usually average about 4000 people More Metadata,michigan###michigan geographic framework###boundaries###mgf###census###demographics,Michigan,societyboundaries,http://gis.michigan.opendata.arcgis.com/datasets/172a00f7218b455299682f4d76562757_13.zip,http://gis.michigan.opendata.arcgis.com/datasets/172a00f7218b455299682f4d76562757_13,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/michigan_geographic_framework/MapServer/13,,Shapefile shapefile,2/27/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,2010CensusTracts
http://gis.michigan.opendata.arcgis.com/datasets/b3853ce50a754bc99e4b04ce405bbc31_14,168747,"2010 Block Groups: Michigan, 2015","""2010 Block Groups from the Michigan Geographic Framework (MGF) base map. Block groups (BGïs) are combinations of census blocks within a census tract or BNA that share the same first digit in their identifying numbers. For example, BG 3 within a particular census tract comprises all blocks numbered between 301 and 399. A census tract or BNA contains a maximum of nine BGs. BG2010 consists of the 6 digit tract number followed by the 1 digit block group number. More Metadata""",michigan###michigan geographic framework###boundaries###mgf###census###demographics,Michigan,societyboundaries,http://gis.michigan.opendata.arcgis.com/datasets/b3853ce50a754bc99e4b04ce405bbc31_14.zip,http://gis.michigan.opendata.arcgis.com/datasets/b3853ce50a754bc99e4b04ce405bbc31_14,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/michigan_geographic_framework/MapServer/14,,Shapefile shapefile,2/27/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,2010BlockGroups
http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_1,168751,"2007 MDOT Traffic Volumes: Michigan, ","""The Annual Average Daily Traffic (AADT) is the estimated mean daily traffic volume and the Commercial Annual Average Daily Traffic (CAADT) is the estimated mean daily traffic volume for commercial vehicles. Data Dictionary Data Quality: For continuous sites, estimates are calculated by summing the Annual Average Days of the Week and dividing by seven. For short-count sites, estimates are made by factoring a short count using seasonal and day-of-week adjustment factors. Data Coverage: The dataset covers the entire State of Michigan (state-owned) Trunkline system. Update Cycle: AADT & CAADT volumes are created and released every year. Contact: Kevin Krzeminski""",michigan###roadway###aadt###transportation###mi###open data###mdot###caadt###volume###traffic,Michigan,transportationintelligenceMilitary,http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_1.zip,http://gis.michigan.opendata.arcgis.com/datasets/2bcfd62c243e462ea4ff040f8581fe5f_1,https://services2.arcgis.com/67lKNkQ2TO1I3lhR/arcgis/rest/services/mdot_traffic_volumes_archive/FeatureServer/1,,Shapefile shapefile,,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,2007MDOTTrafficVolumes
http://gis.michigan.opendata.arcgis.com/datasets/734325ff233845e68640af521f38bfa0_20,168581,"Spruce Budworm 2004: Michigan, 2015",Spruce Budworm 2004 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/734325ff233845e68640af521f38bfa0_20.zip,http://gis.michigan.opendata.arcgis.com/datasets/734325ff233845e68640af521f38bfa0_20,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestPlanning/MapServer/20,,Shapefile shapefile,12/10/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,SpruceBudworm2004
http://gis.michigan.opendata.arcgis.com/datasets/36d7575d00724fe1b4dfde60222a814d_21,168580,"Spruce Budworm 2005: Michigan, 2015",Spruce Budworm 2005 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/36d7575d00724fe1b4dfde60222a814d_21.zip,http://gis.michigan.opendata.arcgis.com/datasets/36d7575d00724fe1b4dfde60222a814d_21,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestPlanning/MapServer/21,,Shapefile shapefile,12/10/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,SpruceBudworm2005
http://gis.michigan.opendata.arcgis.com/datasets/c84dc34e49e94c2d942223bfa87268c7_17,168584,"Spruce Budworm 2001: Michigan, 2015",Spruce Budworm 2001 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/c84dc34e49e94c2d942223bfa87268c7_17.zip,http://gis.michigan.opendata.arcgis.com/datasets/c84dc34e49e94c2d942223bfa87268c7_17,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestPlanning/MapServer/17,,Shapefile shapefile,12/10/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,SpruceBudworm2001
http://gis.michigan.opendata.arcgis.com/datasets/2d27163e3819446bb3956474fda3fc11_26,168589,"River Valley Segments: Michigan, 2015",Michigan River Valley Segments More Metadata,hydro###michigan###deq,Michigan,geoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/2d27163e3819446bb3956474fda3fc11_26.zip,http://gis.michigan.opendata.arcgis.com/datasets/2d27163e3819446bb3956474fda3fc11_26,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/26,,Shapefile shapefile,3/3/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,RiverValleySegments
http://gis.michigan.opendata.arcgis.com/datasets/0d2e2e4c864648d7ad0825569906dcba_14,168588,"Saginaw Bay (Lake Huron) Shoreline: Michigan, 2015",Saginaw Bay (Lake Huron) Shoreline More Metadata,hydro###michigan,Michigan,geoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/0d2e2e4c864648d7ad0825569906dcba_14.zip,http://gis.michigan.opendata.arcgis.com/datasets/0d2e2e4c864648d7ad0825569906dcba_14,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/14,,Shapefile shapefile,3/3/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,SaginawBayLakeHuronShoreline
http://gis.michigan.opendata.arcgis.com/datasets/23ff824509bb4ceb94db6a4d5d3b0e64_3,168587,"Saginaw Bay (Lake Huron) Bathymetric Contours: Michigan, 2015",Bathymetric Contours in Saginaw Bay (Lake Huron) More Metadata,elevation###michigan###hydro###topography,Michigan,geoscientificInformationinlandWaterselevation,http://gis.michigan.opendata.arcgis.com/datasets/23ff824509bb4ceb94db6a4d5d3b0e64_3.zip,http://gis.michigan.opendata.arcgis.com/datasets/23ff824509bb4ceb94db6a4d5d3b0e64_3,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/elevation/MapServer/3,,Shapefile shapefile,3/3/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,SaginawBayLakeHuronBathymetricContours
http://gis.michigan.opendata.arcgis.com/datasets/f40e3bf5815e4045a68c53af572690f6_10,168586,"School Districts: Michigan, 2015",School Districts from the Michigan Geographic Framework (MGF) base map. These are Local Education Agency (LEA) school districts as defined under MCL 380.6 and as organized under MCL 380.11a (general powers school district) or under part 6 (district of the first class) of the Revised School Code. More Metadata,michigan###michigan geographic framework###boundaries###mgf###education,Michigan,societyboundaries,http://gis.michigan.opendata.arcgis.com/datasets/f40e3bf5815e4045a68c53af572690f6_10.zip,http://gis.michigan.opendata.arcgis.com/datasets/f40e3bf5815e4045a68c53af572690f6_10,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/michigan_geographic_framework/MapServer/10,,Shapefile shapefile,3/3/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,SchoolDistricts
http://gis.michigan.opendata.arcgis.com/datasets/96f55882b15040fbb1d32baf17897ec8_16,168585,"Senate Districts: Michigan, 2015",Senate Districts from the Michigan Geographic Framework (MGF) base map. 2011 Apportionment Plan as enacted by PA 129 of 2011. More Metadata,boundaries###michigan geographic framework###michigan###mgf###political,Michigan,boundaries,http://gis.michigan.opendata.arcgis.com/datasets/96f55882b15040fbb1d32baf17897ec8_16.zip,http://gis.michigan.opendata.arcgis.com/datasets/96f55882b15040fbb1d32baf17897ec8_16,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/michigan_geographic_framework/MapServer/16,,Shapefile shapefile,3/3/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,SenateDistricts
